path,split,label,class_id,width,height,status
data\isl_alphabet_digits\test\8\Output Image -151.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (300).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -344.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -123.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -324.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -421.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -152.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -114.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -363.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (257).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (187).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (256).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -134.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -379.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -19.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -449.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (264).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (115).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -369.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (172).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (11).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (254).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (242).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -394.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (414).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (274).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -116.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (487).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (80).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -275.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (309).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (259).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -176.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (294).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -384.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (333).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -265.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -132.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (77).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -103.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (78).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -439.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (446).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -346.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (92).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -311.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -429.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -13.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (356).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -73.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -255.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (59).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -128.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (342).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (456).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -78.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -446.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -12.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -334.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (98).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -277.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (84).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (181).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (2).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (32).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (262).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (396).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -441.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (252).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -267.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -279.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -174.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (79).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (119).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (345).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (14).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -85.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (183).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (316).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (385).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (49).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (333).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (474).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (250).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -112.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -8.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (265).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -470.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -398.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -273.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -467.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -144.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (320).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -317.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (353).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -395.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -332.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -25.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (384).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -86.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -223.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -443.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (341).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -402.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -354.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -15.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (498).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -258.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (411).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -312.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (166).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (155).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -336.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (101).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -280.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (146).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -444.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (495).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (187).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -424.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (467).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -233.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (99).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -378.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (204).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -372.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -157.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (216).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -365.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (122).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (499).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -414.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (395).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -37.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -212.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -47.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (10).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (112).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (164).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (487).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (375).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -74.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -143.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -40.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -295.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -196.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -439.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (228).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -403.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (61).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -430.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (43).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -7.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -339.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (457).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -230.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (275).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (405).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (369).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -259.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -343.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (288).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (489).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (165).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (430).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (195).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (421).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -228.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -391.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (317).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -62.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (453).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -1.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (441).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (380).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (229).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -377.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (31).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -296.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -449.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -56.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (425).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (46).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -32.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -396.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -442.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -453.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (135).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (407).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -356.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (80).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -231.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -2.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -69.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (1).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (418).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -415.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -225.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -221.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (105).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -35.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (174).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -52.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (447).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (413).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -479.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (95).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -87.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -154.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (281).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -492.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (73).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -487.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (446).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (334).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -50.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (117).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (399).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -176.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -132.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -181.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (304).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -10.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -22.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -227.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (147).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -397.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -341.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -352.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -495.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -380.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (19).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -379.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (319).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (200).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (90).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (300).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (326).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -211.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (51).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -376.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (374).jpeg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -254.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Output Image -88.jpg,train,9,35,400,400,accepted
data\isl_alphabet_digits\train\9\Sign 9 (226).jpeg,train,9,35,400,400,accepted
